accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 1; 0; 0; 928; 221.695
0; 5; 0; 0; 138; 219.685
0; 0; 5; 0; 576; 231.823
1; 1; 0; 0; 756; 225.517
1; 0; 2; 0; 599; 218.686
0; 1; 0; 0; 459; 224.159
0; 3; 0; 0; 347; 215.104
1; 1; 0; 0; 720; 226.611
0; 1; 0; 0; 589; 231.133
0; 0; 3; 0; 353; 235.343
0; 2; 0; 0; 207; 231.456
0; 0; 5; 0; 426; 233.407
0; 5; 0; 0; 874; 232.422
0; 0; 1; 0; 751; 232.243
0; 3; 0; 0; 705; 228.558
0; 0; 3; 0; 872; 223.983
0; 5; 0; 0; 935; 230.154
0; 2; 0; 0; 771; 224.983
0; 3; 0; 0; 326; 230.524
0; 0; 1; 0; 854; 227.238
0; 0; 5; 0; 988; 224.905
0; 5; 0; 0; 654; 226.341
0; 0; 4; 0; 170; 224.023
0; 3; 0; 0; 170; 224.023
0; 0; 5; 0; 753; 222.931
0; 0; 2; 0; 619; 220.18
0; 0; 1; 0; 891; 215.403
0; 0; 3; 0; 459; 231.61
1; 0; 0; 1; 874; 233.34
0; 5; 0; 0; 931; 235.359
0; 0; 2; 0; 865; 229.835
0; 0; 3; 0; 218; 232.67
0; 1; 0; 0; 934; 233.696
0; 0; 5; 0; 681; 232.611
0; 0; 4; 0; 27; 234.452
0; 2; 0; 0; 353; 235.841
0; 4; 0; 0; 459; 235.793
0; 0; 1; 0; 459; 235.793
0; 4; 0; 0; 894; 232.994
0; 0; 2; 0; 463; 227.735
0; 5; 0; 0; 893; 229.61
0; 0; 5; 0; 306; 227.803
0; 0; 5; 0; 619; 230.14
0; 0; 1; 0; 98; 231.164
1; 0; 1; 0; 29; 224.184
0; 1; 0; 0; 819; 224.726
0; 2; 0; 0; 437; 229.744
0; 4; 0; 0; 35; 232.504
1; 0; 0; 1; 738; 231.889
0; 0; 1; 0; 741; 227.258
0; 5; 0; 0; 741; 227.258
0; 2; 0; 0; 958; 229.581
0; 0; 1; 0; 274; 225.464
0; 5; 0; 0; 274; 225.464
0; 5; 0; 0; 274; 225.464
0; 4; 0; 0; 909; 227.366
0; 0; 4; 0; 909; 227.366
0; 0; 1; 0; 909; 227.366
0; 3; 0; 0; 909; 227.366
0; 4; 0; 0; 49; 225.605
1; 0; 0; 1; 35; 229.082
0; 5; 0; 0; 35; 229.082
0; 0; 4; 0; 741; 226.095
1; 0; 0; 1; 532; 227.506
0; 1; 0; 0; 532; 227.506
0; 3; 0; 0; 35; 228.799
0; 0; 2; 0; 98; 225.998
0; 4; 0; 0; 233; 227.016
0; 2; 0; 0; 870; 229.511
0; 0; 4; 0; 808; 227.914
0; 0; 3; 0; 344; 231.192
0; 0; 5; 0; 344; 231.192
0; 5; 0; 0; 344; 231.192
0; 5; 0; 0; 344; 231.192
