accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 0; 3; 0; 38; 212.677
1; 0; 0; 1; 38; 212.677
0; 0; 1; 0; 906; 210.734
0; 2; 0; 0; 906; 210.734
0; 0; 2; 0; 179; 211.138
0; 0; 3; 0; 448; 211.398
0; 3; 0; 0; 448; 211.398
0; 0; 5; 0; 150; 212.402
0; 0; 4; 0; 84; 221.999
0; 1; 0; 0; 84; 221.999
0; 0; 4; 0; 976; 219.477
0; 4; 0; 0; 216; 222.763
0; 0; 3; 0; 249; 215.684
0; 1; 0; 0; 249; 215.684
0; 4; 0; 0; 951; 217.16
1; 3; 0; 0; 570; 219.711
0; 2; 0; 0; 858; 218.538
0; 5; 0; 0; 221; 208.885
0; 0; 5; 0; 631; 214.402
0; 0; 1; 0; 500; 212.979
0; 3; 0; 0; 124; 212.968
1; 0; 0; 1; 124; 212.968
0; 0; 2; 0; 961; 215.934
0; 1; 0; 0; 253; 222.251
0; 0; 5; 0; 943; 224.428
0; 1; 0; 0; 124; 227.919
0; 0; 2; 0; 124; 227.919
0; 3; 0; 0; 124; 227.919
0; 2; 0; 0; 124; 227.919
0; 5; 0; 0; 124; 227.919
0; 0; 5; 0; 124; 227.919
0; 0; 4; 0; 677; 224.273
0; 5; 0; 0; 337; 225.697
0; 0; 5; 0; 906; 225.35
0; 0; 3; 0; 489; 222.508
1; 0; 0; 1; 604; 220.884
0; 4; 0; 0; 544; 223.187
1; 0; 0; 1; 448; 220.053
0; 1; 0; 0; 849; 226.087
0; 0; 2; 0; 849; 226.087
0; 4; 0; 0; 849; 226.087
0; 1; 0; 0; 849; 226.087
0; 4; 0; 0; 849; 226.087
0; 1; 0; 0; 849; 226.087
0; 4; 0; 0; 764; 221.824
0; 0; 3; 0; 101; 222.696
0; 0; 3; 0; 107; 217.263
0; 0; 4; 0; 576; 217.172
0; 0; 5; 0; 219; 221.397
0; 2; 0; 0; 917; 222.95
0; 0; 4; 0; 917; 222.95
1; 0; 0; 1; 375; 220.238
0; 0; 3; 0; 91; 219.043
0; 1; 0; 0; 557; 221.416
0; 2; 0; 0; 300; 225.2
0; 5; 0; 0; 300; 225.2
0; 2; 0; 0; 300; 225.2
0; 0; 5; 0; 300; 225.2
0; 1; 0; 0; 300; 221.203
0; 3; 0; 0; 300; 221.203
0; 0; 2; 0; 961; 218.974
0; 0; 4; 0; 115; 223.336
0; 0; 1; 0; 160; 225.005
0; 0; 2; 0; 160; 225.005
0; 0; 3; 0; 160; 225.005
0; 3; 0; 0; 794; 226.573
0; 0; 4; 0; 794; 226.586
0; 2; 0; 0; 923; 221.4
0; 0; 2; 0; 58; 230.267
0; 0; 3; 0; 58; 230.267
1; 3; 0; 0; 789; 226.363
0; 0; 3; 0; 917; 234.724
1; 0; 0; 1; 328; 224.567
0; 3; 0; 0; 705; 233.801
0; 0; 1; 0; 662; 229.739
0; 0; 4; 0; 830; 229.513
1; 0; 4; 0; 409; 223.492
0; 0; 4; 0; 996; 227.94
0; 3; 0; 0; 635; 234.242
0; 2; 0; 0; 826; 225.853
0; 0; 5; 0; 549; 227.727
0; 4; 0; 0; 545; 231.963
0; 0; 5; 0; 545; 231.963
0; 0; 5; 0; 455; 238
0; 2; 0; 0; 455; 238
0; 0; 4; 0; 705; 238.263
0; 1; 0; 0; 705; 238.263
